id_base_carbone,line_type,step,ef_level_1,ef_level_2,ef_level_3,localization_1,localization_2,ef_unit,data_unit_1,data_unit_2,ef_value_total,ef_value_co2,ef_value_ch4,ef_value_ch4b,ef_value_n2o,ef_value_other_ges,ef_value_co2b,uncertainty,item_1_fixed_energy,item_2_electricity,item_3_network,item_4_mobile_fuel,item_5_transport,item_6_business_travel,item_7_commuting,item_8_client_visits,item_9_procurement,item_10_amortization,item_11_waste_city,item_12_waste_private,item_13_water,item_14_product_use,item_15_product_waste,item_16_fugitive
25792,Poste,Combustion,Gazeux,Biopropane,à base d'huile de colza sans changement d'affectation des sols,France continentale,,kgCO2e/GJ PCI,GJ PCI,,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25800,Elément,Total,Gazeux,Biopropane,à base d'huile de colza sans changement d'affectation des sols,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.18400,0.12,0.00,0.00,0.06,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25800,Poste,Amont,Gazeux,Biopropane,à base d'huile de colza sans changement d'affectation des sols,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.18400,0.12,0.00,0.00,0.06,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25800,Poste,Combustion,Gazeux,Biopropane,à base d'huile de colza sans changement d'affectation des sols,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25808,Elément,Total,Gazeux,Biopropane,à base d'huile de colza sans changement d'affectation des sols,France continentale,,kgCO2e/litre,litre,,1.22000,0.76,0.03,0.00,0.41,0.01,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25808,Poste,Amont,Gazeux,Biopropane,à base d'huile de colza sans changement d'affectation des sols,France continentale,,kgCO2e/litre,litre,,1.22000,0.76,0.03,0.00,0.41,0.01,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25808,Poste,Combustion,Gazeux,Biopropane,à base d'huile de colza sans changement d'affectation des sols,France continentale,,kgCO2e/litre,litre,,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25816,Elément,Total,Gazeux,Biopropane,à base d'huile de colza sans changement d'affectation des sols,France continentale,,kgCO2e/tep PCI,tep PCI,,"2,147.00000","1,338.00",54.60,0.00,729.00,25.20,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25816,Poste,Amont,Gazeux,Biopropane,à base d'huile de colza sans changement d'affectation des sols,France continentale,,kgCO2e/tep PCI,tep PCI,,"2,147.00000","1,338.00",54.60,0.00,729.00,25.20,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25816,Poste,Combustion,Gazeux,Biopropane,à base d'huile de colza sans changement d'affectation des sols,France continentale,,kgCO2e/tep PCI,tep PCI,,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25782,Elément,Total,Gazeux,Biopropane,à base d'huile de palme (avec capture de méthane) sans changement d'affectation des sols,France continentale,,kgCO2e/kg,kg,,1.32000,0.99,0.02,0.00,0.26,0.05,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25782,Poste,Amont,Gazeux,Biopropane,à base d'huile de palme (avec capture de méthane) sans changement d'affectation des sols,France continentale,,kgCO2e/kg,kg,,1.32000,0.99,0.02,0.00,0.26,0.05,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25782,Poste,Combustion,Gazeux,Biopropane,à base d'huile de palme (avec capture de méthane) sans changement d'affectation des sols,France continentale,,kgCO2e/kg,kg,,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25790,Elément,Total,Gazeux,Biopropane,à base d'huile de palme (avec capture de méthane) sans changement d'affectation des sols,France continentale,,kgCO2e/GJ PCI,GJ PCI,,28.60000,21.40,0.54,0.00,5.71,0.99,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25790,Poste,Amont,Gazeux,Biopropane,à base d'huile de palme (avec capture de méthane) sans changement d'affectation des sols,France continentale,,kgCO2e/GJ PCI,GJ PCI,,28.60000,21.40,0.54,0.00,5.71,0.99,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25790,Poste,Combustion,Gazeux,Biopropane,à base d'huile de palme (avec capture de méthane) sans changement d'affectation des sols,France continentale,,kgCO2e/GJ PCI,GJ PCI,,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25798,Elément,Total,Gazeux,Biopropane,à base d'huile de palme (avec capture de méthane) sans changement d'affectation des sols,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.10300,0.08,0.00,0.00,0.02,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25798,Poste,Amont,Gazeux,Biopropane,à base d'huile de palme (avec capture de méthane) sans changement d'affectation des sols,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.10300,0.08,0.00,0.00,0.02,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25798,Poste,Combustion,Gazeux,Biopropane,à base d'huile de palme (avec capture de méthane) sans changement d'affectation des sols,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25806,Elément,Total,Gazeux,Biopropane,à base d'huile de palme (avec capture de méthane) sans changement d'affectation des sols,France continentale,,kgCO2e/litre,litre,,0.68400,0.51,0.01,0.00,0.14,0.02,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25806,Poste,Amont,Gazeux,Biopropane,à base d'huile de palme (avec capture de méthane) sans changement d'affectation des sols,France continentale,,kgCO2e/litre,litre,,0.68400,0.51,0.01,0.00,0.14,0.02,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25806,Poste,Combustion,Gazeux,Biopropane,à base d'huile de palme (avec capture de méthane) sans changement d'affectation des sols,France continentale,,kgCO2e/litre,litre,,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25814,Elément,Total,Gazeux,Biopropane,à base d'huile de palme (avec capture de méthane) sans changement d'affectation des sols,France continentale,,kgCO2e/tep PCI,tep PCI,,"1,204.00000",900.00,22.70,0.00,240.00,41.70,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25814,Poste,Amont,Gazeux,Biopropane,à base d'huile de palme (avec capture de méthane) sans changement d'affectation des sols,France continentale,,kgCO2e/tep PCI,tep PCI,,"1,204.00000",900.00,22.70,0.00,240.00,41.70,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25814,Poste,Combustion,Gazeux,Biopropane,à base d'huile de palme (avec capture de méthane) sans changement d'affectation des sols,France continentale,,kgCO2e/tep PCI,tep PCI,,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25783,Elément,Total,Gazeux,Biopropane,à base d'huile de palme (sans capture de méthane) sans changement d'affectation des sols,France continentale,,kgCO2e/kg,kg,,1.97000,0.99,0.02,0.65,0.26,0.05,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25783,Poste,Amont,Gazeux,Biopropane,à base d'huile de palme (sans capture de méthane) sans changement d'affectation des sols,France continentale,,kgCO2e/kg,kg,,1.97000,0.99,0.02,0.65,0.26,0.05,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25783,Poste,Combustion,Gazeux,Biopropane,à base d'huile de palme (sans capture de méthane) sans changement d'affectation des sols,France continentale,,kgCO2e/kg,kg,,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25791,Elément,Total,Gazeux,Biopropane,à base d'huile de palme (sans capture de méthane) sans changement d'affectation des sols,France continentale,,kgCO2e/GJ PCI,GJ PCI,,42.70000,21.40,0.54,14.10,5.71,0.99,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25791,Poste,Amont,Gazeux,Biopropane,à base d'huile de palme (sans capture de méthane) sans changement d'affectation des sols,France continentale,,kgCO2e/GJ PCI,GJ PCI,,42.70000,21.40,0.54,14.10,5.71,0.99,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25791,Poste,Combustion,Gazeux,Biopropane,à base d'huile de palme (sans capture de méthane) sans changement d'affectation des sols,France continentale,,kgCO2e/GJ PCI,GJ PCI,,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25799,Elément,Total,Gazeux,Biopropane,à base d'huile de palme (sans capture de méthane) sans changement d'affectation des sols,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.15400,0.08,0.00,0.05,0.02,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25799,Poste,Amont,Gazeux,Biopropane,à base d'huile de palme (sans capture de méthane) sans changement d'affectation des sols,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.15400,0.08,0.00,0.05,0.02,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25799,Poste,Combustion,Gazeux,Biopropane,à base d'huile de palme (sans capture de méthane) sans changement d'affectation des sols,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25807,Elément,Total,Gazeux,Biopropane,à base d'huile de palme (sans capture de méthane) sans changement d'affectation des sols,France continentale,,kgCO2e/litre,litre,,1.02000,0.51,0.01,0.34,0.14,0.02,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25807,Poste,Amont,Gazeux,Biopropane,à base d'huile de palme (sans capture de méthane) sans changement d'affectation des sols,France continentale,,kgCO2e/litre,litre,,1.02000,0.51,0.01,0.34,0.14,0.02,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25807,Poste,Combustion,Gazeux,Biopropane,à base d'huile de palme (sans capture de méthane) sans changement d'affectation des sols,France continentale,,kgCO2e/litre,litre,,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25815,Elément,Total,Gazeux,Biopropane,à base d'huile de palme (sans capture de méthane) sans changement d'affectation des sols,France continentale,,kgCO2e/tep PCI,tep PCI,,"1,798.00000",900.00,22.70,594.00,240.00,41.70,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25815,Poste,Amont,Gazeux,Biopropane,à base d'huile de palme (sans capture de méthane) sans changement d'affectation des sols,France continentale,,kgCO2e/tep PCI,tep PCI,,"1,798.00000",900.00,22.70,594.00,240.00,41.70,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25815,Poste,Combustion,Gazeux,Biopropane,à base d'huile de palme (sans capture de méthane) sans changement d'affectation des sols,France continentale,,kgCO2e/tep PCI,tep PCI,,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25785,Elément,Total,Gazeux,Biopropane,à base d'huiles de cuisson sans changement d'affectation des sols,France continentale,,kgCO2e/kg,kg,,0.62100,0.59,0.02,0.00,0.00,0.01,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25785,Poste,Amont,Gazeux,Biopropane,à base d'huiles de cuisson sans changement d'affectation des sols,France continentale,,kgCO2e/kg,kg,,0.62100,0.59,0.02,0.00,0.00,0.01,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25785,Poste,Combustion,Gazeux,Biopropane,à base d'huiles de cuisson sans changement d'affectation des sols,France continentale,,kgCO2e/kg,kg,,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25793,Elément,Total,Gazeux,Biopropane,à base d'huiles de cuisson sans changement d'affectation des sols,France continentale,,kgCO2e/GJ PCI,GJ PCI,,13.50000,12.80,0.46,0.00,0.01,0.22,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25793,Poste,Amont,Gazeux,Biopropane,à base d'huiles de cuisson sans changement d'affectation des sols,France continentale,,kgCO2e/GJ PCI,GJ PCI,,13.50000,12.80,0.46,0.00,0.01,0.22,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25793,Poste,Combustion,Gazeux,Biopropane,à base d'huiles de cuisson sans changement d'affectation des sols,France continentale,,kgCO2e/GJ PCI,GJ PCI,,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25801,Elément,Total,Gazeux,Biopropane,à base d'huiles de cuisson sans changement d'affectation des sols,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.04870,0.05,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25801,Poste,Amont,Gazeux,Biopropane,à base d'huiles de cuisson sans changement d'affectation des sols,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.04870,0.05,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25801,Poste,Combustion,Gazeux,Biopropane,à base d'huiles de cuisson sans changement d'affectation des sols,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25809,Elément,Total,Gazeux,Biopropane,à base d'huiles de cuisson sans changement d'affectation des sols,France continentale,,kgCO2e/litre,litre,,0.32300,0.31,0.01,0.00,0.00,0.01,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25809,Poste,Amont,Gazeux,Biopropane,à base d'huiles de cuisson sans changement d'affectation des sols,France continentale,,kgCO2e/litre,litre,,0.32300,0.31,0.01,0.00,0.00,0.01,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25809,Poste,Combustion,Gazeux,Biopropane,à base d'huiles de cuisson sans changement d'affectation des sols,France continentale,,kgCO2e/litre,litre,,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25817,Elément,Total,Gazeux,Biopropane,à base d'huiles de cuisson sans changement d'affectation des sols,France continentale,,kgCO2e/tep PCI,tep PCI,,568.00000,539.00,19.40,0.00,0.61,9.42,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25817,Poste,Amont,Gazeux,Biopropane,à base d'huiles de cuisson sans changement d'affectation des sols,France continentale,,kgCO2e/tep PCI,tep PCI,,568.00000,539.00,19.40,0.00,0.61,9.42,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25817,Poste,Combustion,Gazeux,Biopropane,à base d'huiles de cuisson sans changement d'affectation des sols,France continentale,,kgCO2e/tep PCI,tep PCI,,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25787,Elément,Total,Gazeux,Biopropane,à base de distillat d'acides gras d'huile de palme (avec capture de méthane) sans CAS,France continentale,,kgCO2e/kg,kg,,0.59200,0.56,0.02,0.00,0.00,0.01,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25787,Poste,Amont,Gazeux,Biopropane,à base de distillat d'acides gras d'huile de palme (avec capture de méthane) sans CAS,France continentale,,kgCO2e/kg,kg,,0.59200,0.56,0.02,0.00,0.00,0.01,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25787,Poste,Combustion,Gazeux,Biopropane,à base de distillat d'acides gras d'huile de palme (avec capture de méthane) sans CAS,France continentale,,kgCO2e/kg,kg,,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25795,Elément,Total,Gazeux,Biopropane,à base de distillat d'acides gras d'huile de palme (avec capture de méthane) sans CAS,France continentale,,kgCO2e/GJ PCI,GJ PCI,,12.90000,12.20,0.44,0.00,0.01,0.22,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25795,Poste,Amont,Gazeux,Biopropane,à base de distillat d'acides gras d'huile de palme (avec capture de méthane) sans CAS,France continentale,,kgCO2e/GJ PCI,GJ PCI,,12.90000,12.20,0.44,0.00,0.01,0.22,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25795,Poste,Combustion,Gazeux,Biopropane,à base de distillat d'acides gras d'huile de palme (avec capture de méthane) sans CAS,France continentale,,kgCO2e/GJ PCI,GJ PCI,,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25803,Elément,Total,Gazeux,Biopropane,à base de distillat d'acides gras d'huile de palme (avec capture de méthane) sans CAS,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.04640,0.04,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25803,Poste,Amont,Gazeux,Biopropane,à base de distillat d'acides gras d'huile de palme (avec capture de méthane) sans CAS,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.04640,0.04,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25803,Poste,Combustion,Gazeux,Biopropane,à base de distillat d'acides gras d'huile de palme (avec capture de méthane) sans CAS,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25811,Elément,Total,Gazeux,Biopropane,à base de distillat d'acides gras d'huile de palme (avec capture de méthane) sans CAS,France continentale,,kgCO2e/litre,litre,,0.30700,0.29,0.01,0.00,0.00,0.01,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25811,Poste,Amont,Gazeux,Biopropane,à base de distillat d'acides gras d'huile de palme (avec capture de méthane) sans CAS,France continentale,,kgCO2e/litre,litre,,0.30700,0.29,0.01,0.00,0.00,0.01,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25811,Poste,Combustion,Gazeux,Biopropane,à base de distillat d'acides gras d'huile de palme (avec capture de méthane) sans CAS,France continentale,,kgCO2e/litre,litre,,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25819,Elément,Total,Gazeux,Biopropane,à base de distillat d'acides gras d'huile de palme (avec capture de méthane) sans CAS,France continentale,,kgCO2e/tep PCI,tep PCI,,541.00000,513.00,18.40,0.00,0.61,9.03,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25819,Poste,Amont,Gazeux,Biopropane,à base de distillat d'acides gras d'huile de palme (avec capture de méthane) sans CAS,France continentale,,kgCO2e/tep PCI,tep PCI,,541.00000,513.00,18.40,0.00,0.61,9.03,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25819,Poste,Combustion,Gazeux,Biopropane,à base de distillat d'acides gras d'huile de palme (avec capture de méthane) sans CAS,France continentale,,kgCO2e/tep PCI,tep PCI,,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25788,Elément,Total,Gazeux,Biopropane,à base de distillat d'acides gras d'huile de palme (sans capture de méthane) sans CAS,France continentale,,kgCO2e/kg,kg,,0.59200,0.56,0.02,0.00,0.00,0.01,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25788,Poste,Amont,Gazeux,Biopropane,à base de distillat d'acides gras d'huile de palme (sans capture de méthane) sans CAS,France continentale,,kgCO2e/kg,kg,,0.59200,0.56,0.02,0.00,0.00,0.01,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25788,Poste,Combustion,Gazeux,Biopropane,à base de distillat d'acides gras d'huile de palme (sans capture de méthane) sans CAS,France continentale,,kgCO2e/kg,kg,,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25796,Elément,Total,Gazeux,Biopropane,à base de distillat d'acides gras d'huile de palme (sans capture de méthane) sans CAS,France continentale,,kgCO2e/GJ PCI,GJ PCI,,12.90000,12.20,0.44,0.00,0.01,0.22,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25796,Poste,Amont,Gazeux,Biopropane,à base de distillat d'acides gras d'huile de palme (sans capture de méthane) sans CAS,France continentale,,kgCO2e/GJ PCI,GJ PCI,,12.90000,12.20,0.44,0.00,0.01,0.22,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25796,Poste,Combustion,Gazeux,Biopropane,à base de distillat d'acides gras d'huile de palme (sans capture de méthane) sans CAS,France continentale,,kgCO2e/GJ PCI,GJ PCI,,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25804,Elément,Total,Gazeux,Biopropane,à base de distillat d'acides gras d'huile de palme (sans capture de méthane) sans CAS,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.04640,0.04,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25804,Poste,Amont,Gazeux,Biopropane,à base de distillat d'acides gras d'huile de palme (sans capture de méthane) sans CAS,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.04640,0.04,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25804,Poste,Combustion,Gazeux,Biopropane,à base de distillat d'acides gras d'huile de palme (sans capture de méthane) sans CAS,France continentale,,kgCO2e/kWh PCI,kWh PCI,,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25812,Elément,Total,Gazeux,Biopropane,à base de distillat d'acides gras d'huile de palme (sans capture de méthane) sans CAS,France continentale,,kgCO2e/litre,litre,,0.30700,0.29,0.01,0.00,0.00,0.01,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25812,Poste,Amont,Gazeux,Biopropane,à base de distillat d'acides gras d'huile de palme (sans capture de méthane) sans CAS,France continentale,,kgCO2e/litre,litre,,0.30700,0.29,0.01,0.00,0.00,0.01,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25812,Poste,Combustion,Gazeux,Biopropane,à base de distillat d'acides gras d'huile de palme (sans capture de méthane) sans CAS,France continentale,,kgCO2e/litre,litre,,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25820,Elément,Total,Gazeux,Biopropane,à base de distillat d'acides gras d'huile de palme (sans capture de méthane) sans CAS,France continentale,,kgCO2e/tep PCI,tep PCI,,541.00000,513.00,18.40,0.00,0.61,9.03,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25820,Poste,Amont,Gazeux,Biopropane,à base de distillat d'acides gras d'huile de palme (sans capture de méthane) sans CAS,France continentale,,kgCO2e/tep PCI,tep PCI,,541.00000,513.00,18.40,0.00,0.61,9.03,0.00,20,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
